"yearID","countyid","sourceTypeID","pop"
"2030","49035","21","261929"
"2031","49035","21","259095"
"2032","49035","21","256292"
"2033","49035","21","253519"
"2034","49035","21","250776"
"2035","49035","21","248062"
"2036","49035","21","245378"
"2037","49035","21","242724"
"2038","49035","21","240098"
"2039","49035","21","237500"
"2040","49035","21","234930"
"2041","49035","21","232388"
"2042","49035","21","229874"
"2043","49035","21","227387"
"2044","49035","21","224927"
"2045","49035","21","222493"
"2046","49035","21","220086"
"2047","49035","21","217705"
"2048","49035","21","215349"
"2049","49035","21","213019"
"2050","49035","21","210714"
"2051","49035","21","208435"
"2052","49035","21","206180"
"2053","49035","21","203949"
"2054","49035","21","201742"
"2055","49035","21","199559"
"2056","49035","21","197400"
"2057","49035","21","195265"
"2058","49035","21","193152"
"2059","49035","21","191062"
"2060","49035","21","188995"
"2014","49035","31","352569"
"2015","49035","31","378820"
"2016","49035","31","404636"
"2017","49035","31","435918"
"2018","49035","31","461117"
"2019","49035","31","496150"
"2020","49035","31","502083"
"2021","49035","31","520518"
"2022","49035","31","538390"
"2023","49035","31","545408"
"2024","49035","31","552516"
"2025","49035","31","559718"
"2026","49035","31","567014"
"2027","49035","31","574404"
"2028","49035","31","581891"
"2029","49035","31","589476"
"2030","49035","31","597159"
"2031","49035","31","604943"
"2032","49035","31","612828"
"2033","49035","31","620816"
"2034","49035","31","628907"
"2035","49035","31","637105"
"2036","49035","31","645409"
"2037","49035","31","653821"
"2038","49035","31","662344"
"2039","49035","31","670977"
"2040","49035","31","679722"
"2041","49035","31","688582"
"2042","49035","31","697557"
"2043","49035","31","706649"
"2044","49035","31","715860"
"2045","49035","31","725191"
"2046","49035","31","734643"
"2047","49035","31","744219"
"2048","49035","31","753919"
"2049","49035","31","763746"
"2050","49035","31","773701"
"2051","49035","31","783785"
"2052","49035","31","794001"
"2053","49035","31","804351"
"2054","49035","31","814835"
"2055","49035","31","825456"
"2056","49035","31","836215"
"2057","49035","31","847114"
"2058","49035","31","858156"
"2059","49035","31","869341"
"2060","49035","31","880672"
"2014","49035","32","38153"
"2015","49035","32","42546"
"2016","49035","32","46225"
"2017","49035","32","50190"
"2018","49035","32","53110"
"2019","49035","32","56588"
"2020","49035","32","57660"
"2021","49035","32","59863"
"2022","49035","32","62002"
"2023","49035","32","62810.2"
"2024","49035","32","63628.8"
"2025","49035","32","64458.2"
"2026","49035","32","65298.4"
"2027","49035","32","66149.5"
"2028","49035","32","67011.7"
"2029","49035","32","67885.1"
"2030","49035","32","68770"
"2031","49035","32","69666.3"
"2032","49035","32","70574.4"
"2033","49035","32","71494.3"
"2034","49035","32","72426.2"
"2035","49035","32","73370.2"
"2036","49035","32","74326.5"
"2037","49035","32","75295.3"
"2038","49035","32","76276.7"
"2039","49035","32","77270.9"
"2040","49035","32","78278.1"
"2041","49035","32","79298.4"
"2042","49035","32","80332"
"2043","49035","32","81379.1"
"2044","49035","32","82439.8"
"2045","49035","32","83514.3"
"2046","49035","32","84602.9"
"2047","49035","32","85705.6"
"2048","49035","32","86822.7"
"2049","49035","32","87954.4"
"2050","49035","32","89100.8"
"2051","49035","32","90262.2"
"2052","49035","32","91438.7"
"2053","49035","32","92630.5"
"2054","49035","32","93837.9"
"2055","49035","32","95061"
"2056","49035","32","96300.1"
"2057","49035","32","97555.3"
"2058","49035","32","98826.9"
"2059","49035","32","100115"
"2060","49035","32","101420"
"2014","49035","41","1024"
"2015","49035","41","1114"
"2016","49035","41","1199"
"2017","49035","41","1229"
"2018","49035","41","1186"
"2019","49035","41","1242"
"2020","49035","41","1278"
"2021","49035","41","1204"
"2022","49035","41","1202"
"2023","49035","41","1218.67"
"2024","49035","41","1235.58"
"2025","49035","41","1252.71"
"2026","49035","41","1270.09"
"2027","49035","41","1287.7"
"2028","49035","41","1305.56"
"2029","49035","41","1323.67"
"2030","49035","41","1342.03"
"2031","49035","41","1360.65"
"2032","49035","41","1379.52"
"2033","49035","41","1398.65"
"2034","49035","41","1418.05"
"2035","49035","41","1437.72"
"2036","49035","41","1457.66"
"2037","49035","41","1477.88"
"2038","49035","41","1498.38"
"2039","49035","41","1519.16"
"2040","49035","41","1540.23"
"2041","49035","41","1561.6"
"2042","49035","41","1583.26"
"2043","49035","41","1605.22"
"2044","49035","41","1627.48"
"2045","49035","41","1650.05"
"2046","49035","41","1672.94"
"2047","49035","41","1696.14"
"2048","49035","41","1719.67"
"2049","49035","41","1743.52"
"2050","49035","41","1767.7"
"2051","49035","41","1792.22"
"2052","49035","41","1817.08"
"2053","49035","41","1842.28"
"2054","49035","41","1867.84"
"2055","49035","41","1893.74"
"2056","49035","41","1920.01"
"2057","49035","41","1946.64"
"2058","49035","41","1973.64"
"2059","49035","41","2001.02"
"2060","49035","41","2028.77"
"2014","49035","42","153"
"2015","49035","42","175"
"2016","49035","42","182"
"2017","49035","42","194"
"2018","49035","42","176"
"2019","49035","42","197"
"2020","49035","42","209"
"2021","49035","42","197"
"2022","49035","42","185"
"2023","49035","42","187.566"
"2024","49035","42","190.167"
"2025","49035","42","192.805"
"2026","49035","42","195.479"
"2027","49035","42","198.191"
"2028","49035","42","200.939"
"2029","49035","42","203.727"
"2030","49035","42","206.552"
"2031","49035","42","209.417"
"2032","49035","42","212.322"
"2033","49035","42","215.267"
"2034","49035","42","218.252"
"2035","49035","42","221.279"
"2036","49035","42","224.349"
"2037","49035","42","227.46"
"2038","49035","42","230.615"
"2039","49035","42","233.814"
"2040","49035","42","237.057"
"2041","49035","42","240.345"
"2042","49035","42","243.678"
"2043","49035","42","247.058"
"2044","49035","42","250.485"
"2045","49035","42","253.959"
"2046","49035","42","257.481"
"2047","49035","42","261.053"
"2048","49035","42","264.673"
"2049","49035","42","268.345"
"2050","49035","42","272.066"
"2051","49035","42","275.84"
"2052","49035","42","279.666"
"2053","49035","42","283.545"
"2054","49035","42","287.478"
"2055","49035","42","291.465"
"2056","49035","42","295.508"
"2057","49035","42","299.606"
"2058","49035","42","303.762"
"2059","49035","42","307.975"
"2060","49035","42","312.246"
"2014","49035","43","1261"
"2015","49035","43","1308"
"2016","49035","43","1394"
"2017","49035","43","1498"
"2018","49035","43","1432"
"2019","49035","43","1522"
"2020","49035","43","1499"
"2021","49035","43","1355"
"2022","49035","43","1394"
"2023","49035","43","1413.33"
"2024","49035","43","1432.94"
"2025","49035","43","1452.81"
"2026","49035","43","1472.96"
"2027","49035","43","1493.39"
"2028","49035","43","1514.11"
"2029","49035","43","1535.11"
"2030","49035","43","1556.4"
"2031","49035","43","1577.99"
"2032","49035","43","1599.88"
"2033","49035","43","1622.07"
"2034","49035","43","1644.56"
"2035","49035","43","1667.37"
"2036","49035","43","1690.5"
"2037","49035","43","1713.95"
"2038","49035","43","1737.72"
"2039","49035","43","1761.82"
"2040","49035","43","1786.26"
"2041","49035","43","1811.04"
"2042","49035","43","1836.16"
"2043","49035","43","1861.62"
"2044","49035","43","1887.44"
"2045","49035","43","1913.62"
"2046","49035","43","1940.17"
"2047","49035","43","1967.08"
"2048","49035","43","1994.36"
"2049","49035","43","2022.02"
"2050","49035","43","2050.07"
"2051","49035","43","2078.5"
"2052","49035","43","2107.33"
"2053","49035","43","2136.56"
"2054","49035","43","2166.19"
"2055","49035","43","2196.24"
"2056","49035","43","2226.7"
"2057","49035","43","2257.59"
"2058","49035","43","2288.9"
"2059","49035","43","2320.65"
"2060","49035","43","2352.84"
"2014","49035","51","254"
"2015","49035","51","256"
"2016","49035","51","260"
"2017","49035","51","262"
"2018","49035","51","259"
"2019","49035","51","245"
"2020","49035","51","222"
"2021","49035","51","222"
"2022","49035","51","226"
"2023","49035","51","230.193"
"2024","49035","51","234.465"
"2025","49035","51","238.815"
"2026","49035","51","243.246"
"2027","49035","51","247.76"
"2028","49035","51","252.357"
"2029","49035","51","257.04"
"2030","49035","51","261.809"
"2031","49035","51","266.667"
"2032","49035","51","271.615"
"2033","49035","51","276.655"
"2034","49035","51","281.788"
"2035","49035","51","287.017"
"2036","49035","51","292.342"
"2037","49035","51","297.767"
"2038","49035","51","303.292"
"2039","49035","51","308.919"
"2040","49035","51","314.651"
"2041","49035","51","320.49"
"2042","49035","51","326.436"
"2043","49035","51","332.493"
"2044","49035","51","338.663"
"2045","49035","51","344.947"
"2046","49035","51","351.347"
"2047","49035","51","357.866"
"2048","49035","51","364.507"
"2049","49035","51","371.27"
"2050","49035","51","378.159"
"2051","49035","51","385.176"
"2052","49035","51","392.323"
"2053","49035","51","399.602"
"2054","49035","51","407.017"
"2055","49035","51","414.569"
"2056","49035","51","422.262"
"2057","49035","51","430.097"
"2058","49035","51","438.077"
"2059","49035","51","446.206"
"2060","49035","51","454.485"
"2014","49035","52","20438"
"2015","49035","52","22948"
"2016","49035","52","25237"
"2017","49035","52","28504"
"2018","49035","52","32229"
"2019","49035","52","33705"
"2020","49035","52","33038"
"2021","49035","52","35082"
"2022","49035","52","36002"
"2023","49035","52","36670"
"2024","49035","52","37350.4"
"2025","49035","52","38043.5"
"2026","49035","52","38749.4"
"2027","49035","52","39468.4"
"2028","49035","52","40200.7"
"2029","49035","52","40946.7"
"2030","49035","52","41706.4"
"2031","49035","52","42480.3"
"2032","49035","52","43268.5"
"2033","49035","52","44071.4"
"2034","49035","52","44889.1"
"2035","49035","52","45722"
"2036","49035","52","46570.4"
"2037","49035","52","47434.5"
"2038","49035","52","48314.7"
"2039","49035","52","49211.2"
"2040","49035","52","50124.3"
"2041","49035","52","51054.4"
"2042","49035","52","52001.7"
"2043","49035","52","52966.6"
"2044","49035","52","53949.4"
"2045","49035","52","54950.4"
"2046","49035","52","55970"
"2047","49035","52","57008.6"
"2048","49035","52","58066.4"
"2049","49035","52","59143.8"
"2050","49035","52","60241.2"
"2051","49035","52","61359"
"2052","49035","52","62497.5"
"2053","49035","52","63657.2"
"2054","49035","52","64838.4"
"2055","49035","52","66041.4"
"2056","49035","52","67266.8"
"2057","49035","52","68515"
"2058","49035","52","69786.3"
"2059","49035","52","71081.2"
"2060","49035","52","72400.1"
"2014","49035","53","1068"
"2015","49035","53","1498"
"2016","49035","53","1997"
"2017","49035","53","2538"
"2018","49035","53","3208"
"2019","49035","53","4638"
"2020","49035","53","4788"
"2021","49035","53","5539"
"2022","49035","53","5511"
"2023","49035","53","5613.26"
"2024","49035","53","5717.41"
"2025","49035","53","5823.5"
"2026","49035","53","5931.56"
"2027","49035","53","6041.62"
"2028","49035","53","6153.72"
"2029","49035","53","6267.9"
"2030","49035","53","6384.21"
"2031","49035","53","6502.67"
"2032","49035","53","6623.32"
"2033","49035","53","6746.22"
"2034","49035","53","6871.4"
"2035","49035","53","6998.9"
"2036","49035","53","7128.76"
"2037","49035","53","7261.04"
"2038","49035","53","7395.77"
"2039","49035","53","7533"
"2040","49035","53","7672.78"
"2041","49035","53","7815.15"
"2042","49035","53","7960.16"
"2043","49035","53","8107.86"
"2044","49035","53","8258.3"
"2045","49035","53","8411.54"
"2046","49035","53","8567.61"
"2047","49035","53","8726.59"
"2048","49035","53","8888.51"
"2049","49035","53","9053.44"
"2050","49035","53","9221.43"
"2051","49035","53","9392.53"
"2052","49035","53","9566.81"
"2053","49035","53","9744.33"
"2054","49035","53","9925.13"
"2055","49035","53","10109.3"
"2056","49035","53","10296.9"
"2057","49035","53","10487.9"
"2058","49035","53","10682.5"
"2059","49035","53","10880.8"
"2060","49035","53","11082.7"
"2014","49035","54","2906"
"2015","49035","54","3040"
"2016","49035","54","3222"
"2017","49035","54","3437"
"2018","49035","54","3827"
"2019","49035","54","4493"
"2020","49035","54","4728"
"2021","49035","54","4653"
"2022","49035","54","4461"
"2023","49035","54","4543.77"
"2024","49035","54","4628.08"
"2025","49035","54","4713.96"
"2026","49035","54","4801.43"
"2027","49035","54","4890.52"
"2028","49035","54","4981.26"
"2029","49035","54","5073.69"
"2030","49035","54","5167.83"
"2031","49035","54","5263.72"
"2032","49035","54","5361.39"
"2033","49035","54","5460.88"
"2034","49035","54","5562.2"
"2035","49035","54","5665.41"
"2036","49035","54","5770.53"
"2037","49035","54","5877.61"
"2038","49035","54","5986.67"
"2039","49035","54","6097.75"
"2040","49035","54","6210.89"
"2041","49035","54","6326.14"
"2042","49035","54","6443.52"
"2043","49035","54","6563.08"
"2044","49035","54","6684.86"
"2045","49035","54","6808.9"
"2046","49035","54","6935.24"
"2047","49035","54","7063.92"
"2048","49035","54","7195"
"2049","49035","54","7328.5"
"2050","49035","54","7464.48"
"2051","49035","54","7602.99"
"2052","49035","54","7744.06"
"2053","49035","54","7887.75"
"2054","49035","54","8034.11"
"2055","49035","54","8183.19"
"2056","49035","54","8335.03"
"2057","49035","54","8489.68"
"2058","49035","54","8647.21"
"2059","49035","54","8807.66"
"2060","49035","54","8971.09"
"2014","49035","61","5011"
"2015","49035","61","5600"
"2016","49035","61","5808"
"2017","49035","61","6140"
"2018","49035","61","5894"
"2019","49035","61","6128"
"2020","49035","61","6283"
"2021","49035","61","6080"
"2022","49035","61","6086"
"2023","49035","61","6113.88"
"2024","49035","61","6141.88"
"2025","49035","61","6170.01"
"2026","49035","61","6198.27"
"2027","49035","61","6226.67"
"2028","49035","61","6255.19"
"2029","49035","61","6283.84"
"2030","49035","61","6312.62"
"2031","49035","61","6341.54"
"2032","49035","61","6370.58"
"2033","49035","61","6399.76"
"2034","49035","61","6429.08"
"2035","49035","61","6458.52"
"2036","49035","61","6488.11"
"2037","49035","61","6517.83"
"2038","49035","61","6547.68"
"2039","49035","61","6577.67"
"2040","49035","61","6607.8"
"2041","49035","61","6638.07"
"2042","49035","61","6668.47"
"2043","49035","61","6699.02"
"2044","49035","61","6729.7"
"2045","49035","61","6760.53"
"2046","49035","61","6791.49"
"2047","49035","61","6822.6"
"2048","49035","61","6853.85"
"2049","49035","61","6885.25"
"2050","49035","61","6916.78"
"2051","49035","61","6948.46"
"2052","49035","61","6980.29"
"2053","49035","61","7012.26"
"2054","49035","61","7044.38"
"2055","49035","61","7076.65"
"2056","49035","61","7109.06"
"2057","49035","61","7141.63"
"2058","49035","61","7174.34"
"2059","49035","61","7207.2"
"2060","49035","61","7240.21"
"2014","49035","62","3347"
"2015","49035","62","3737"
"2016","49035","62","3830"
"2017","49035","62","3984"
"2018","49035","62","3811"
"2019","49035","62","3931"
"2020","49035","62","4035"
"2021","49035","62","3927"
"2022","49035","62","3924"
"2023","49035","62","3941.97"
"2024","49035","62","3960.03"
"2025","49035","62","3978.17"
"2026","49035","62","3996.39"
"2027","49035","62","4014.69"
"2028","49035","62","4033.08"
"2029","49035","62","4051.56"
"2030","49035","62","4070.11"
"2031","49035","62","4088.76"
"2032","49035","62","4107.48"
"2033","49035","62","4126.3"
"2034","49035","62","4145.2"
"2035","49035","62","4164.18"
"2036","49035","62","4183.26"
"2037","49035","62","4202.42"
"2038","49035","62","4221.67"
"2039","49035","62","4241"
"2040","49035","62","4260.43"
"2041","49035","62","4279.94"
"2042","49035","62","4299.55"
"2043","49035","62","4319.24"
"2044","49035","62","4339.02"
"2045","49035","62","4358.9"
"2046","49035","62","4378.86"
"2047","49035","62","4398.92"
"2048","49035","62","4419.07"
"2049","49035","62","4439.31"
"2050","49035","62","4459.64"
"2051","49035","62","4480.07"
"2052","49035","62","4500.59"
"2053","49035","62","4521.2"
"2054","49035","62","4541.91"
"2055","49035","62","4562.72"
"2056","49035","62","4583.62"
"2057","49035","62","4604.61"
"2058","49035","62","4625.7"
"2059","49035","62","4646.89"
"2060","49035","62","4668.17"
"2014","49037","11","268"
"2015","49037","11","226"
"2016","49037","11","221"
"2017","49037","11","229"
"2018","49037","11","244"
"2019","49037","11","243"
"2020","49037","11","247"
"2021","49037","11","277"
"2022","49037","11","304"
"2023","49037","11","305.467"
"2024","49037","11","306.941"
"2025","49037","11","308.422"
"2026","49037","11","309.911"
"2027","49037","11","311.406"
"2028","49037","11","312.909"
"2029","49037","11","314.419"
